instance_id,sample_id,scene_id,split,mirror_visibility,has_mirror_plane,has_coarse_refined_depth,has_precise_refined_depth,has_coarse_mask,has_precise_mask
1,001047,scene0553_02,test,partial,1,1,1,1,1
1,001010,scene0553_02,test,partial,1,1,1,1,1
1,001003,scene0553_02,test,partial,1,1,1,1,1
1,001200,scene0553_02,test,partial,1,1,1,1,1
1,001100,scene0553_02,test,partial,1,1,1,1,1
1,000987,scene0553_02,test,partial,1,1,1,1,1
1,001400,scene0553_02,test,partial,1,1,1,1,1
1,000980,scene0553_02,test,partial,1,1,1,1,1
1,001042,scene0553_02,test,partial,1,1,1,1,1
1,001000,scene0553_02,test,partial,1,1,1,1,1
1,000965,scene0553_02,test,partial,1,1,1,1,1
1,003900,scene0645_00,test,partial,1,1,1,1,1
1,001700,scene0645_00,test,partial,1,1,1,1,1
1,001600,scene0645_00,test,partial,1,1,1,1,1
1,000149,scene0083_01,train,partial,1,1,1,1,1
2,000149,scene0083_01,train,partial,1,1,1,1,1
1,000089,scene0083_01,train,partial,1,1,1,1,1
2,000089,scene0083_01,train,whole,1,1,1,1,1
1,000084,scene0083_01,train,partial,1,1,1,1,1
2,000084,scene0083_01,train,partial,1,1,1,1,1
1,000136,scene0083_01,train,partial,1,1,1,1,1
2,000136,scene0083_01,train,partial,1,1,1,1,1
1,000062,scene0083_01,train,partial,1,1,1,1,1
2,000062,scene0083_01,train,partial,1,1,1,1,1
1,000129,scene0083_01,train,partial,1,1,1,1,1
2,000129,scene0083_01,train,partial,1,1,1,1,1
1,000101,scene0083_01,train,partial,1,1,1,1,1
2,000101,scene0083_01,train,partial,1,1,1,1,1
1,000108,scene0083_01,train,partial,1,1,1,1,1
2,000108,scene0083_01,train,partial,1,1,1,1,1
1,000139,scene0083_01,train,partial,1,1,1,1,1
2,000139,scene0083_01,train,partial,1,1,1,1,1
1,000073,scene0083_01,train,partial,1,1,1,1,1
2,000073,scene0083_01,train,partial,1,1,1,1,1
1,000051,scene0083_01,train,partial,1,1,1,1,1
2,000051,scene0083_01,train,partial,1,1,1,1,1
1,000144,scene0083_01,train,partial,1,1,1,1,1
2,000144,scene0083_01,train,partial,1,1,1,1,1
1,000094,scene0083_01,train,whole,1,1,1,1,1
2,000094,scene0083_01,train,partial,1,1,1,1,1
1,000100,scene0083_01,train,partial,1,1,1,1,1
2,000100,scene0083_01,train,partial,1,1,1,1,1
1,000300,scene0557_00,train,partial,1,1,1,1,1
1,001100,scene0557_00,train,partial,1,1,1,1,1
1,000000,scene0135_00,train,partial,1,1,1,1,1
1,000180,scene0268_00,train,partial,1,1,1,1,1
1,000201,scene0268_00,train,partial,1,1,1,1,1
1,000300,scene0268_00,train,partial,1,1,1,1,1
1,000242,scene0268_00,train,partial,1,1,1,1,1
1,000400,scene0268_00,train,partial,1,1,1,1,1
1,000185,scene0268_00,train,partial,1,1,1,1,1
1,000194,scene0268_00,train,partial,1,1,1,1,1
1,000235,scene0268_00,train,partial,1,1,1,1,1
1,000228,scene0268_00,train,partial,1,1,1,1,1
1,000206,scene0268_00,train,partial,1,1,1,1,1
1,000219,scene0268_00,train,partial,1,1,1,1,1
1,000173,scene0268_00,train,partial,1,1,1,1,1
1,000164,scene0268_00,train,partial,1,1,1,1,1
1,000155,scene0268_00,train,partial,1,1,1,1,1
1,000200,scene0576_01,train,partial,1,1,1,1,1
1,001400,scene0576_01,train,partial,1,1,1,1,1
1,000500,scene0375_00,train,partial,1,1,1,1,1
1,000400,scene0697_00,test,partial,1,1,1,1,1
1,001600,scene0697_00,test,partial,1,1,1,1,1
1,000000,scene0428_00,train,partial,1,1,1,1,1
1,001000,scene0428_00,train,partial,1,1,1,1,1
1,000100,scene0428_00,train,partial,1,1,1,1,1
1,001400,scene0600_02,train,partial,1,1,1,1,1
1,000100,scene0600_02,train,partial,1,1,1,1,1
1,001100,scene0383_00,train,partial,1,1,1,1,1
1,001200,scene0686_02,test,partial,1,1,1,1,1
1,000400,scene0280_01,train,partial,1,1,1,1,1
1,001200,scene0449_00,train,partial,1,1,1,1,1
2,001200,scene0449_00,train,partial,1,1,1,1,1
1,000500,scene0556_00,val,partial,1,1,1,1,1
1,000500,scene0570_01,train,partial,1,1,1,1,1
1,000100,scene0570_01,train,partial,1,1,1,1,1
1,000000,scene0556_01,val,partial,1,1,1,1,1
1,001800,scene0523_02,train,partial,1,1,1,1,1
1,002500,scene0435_01,test,partial,1,1,1,1,1
1,002000,scene0435_01,test,partial,0,0,0,1,1
1,001800,scene0435_01,test,partial,1,1,1,1,1
1,000800,scene0112_01,val,partial,1,1,1,1,1
1,001400,scene0610_00,train,partial,1,1,1,1,1
1,000000,scene0394_00,train,partial,1,1,1,1,1
1,004100,scene0394_00,train,partial,1,1,1,1,1
2,004100,scene0394_00,train,partial,1,1,1,1,1
1,000200,scene0394_00,train,partial,0,0,0,1,1
1,002600,scene0394_00,train,partial,1,1,1,1,1
1,001100,scene0394_00,train,partial,1,1,1,1,1
2,001100,scene0394_00,train,whole,1,1,1,1,1
3,001100,scene0394_00,train,partial,1,1,1,1,1
4,001100,scene0394_00,train,whole,1,1,1,1,1
1,002800,scene0394_00,train,partial,0,0,0,1,1
2,002800,scene0394_00,train,partial,0,0,0,1,1
1,000100,scene0394_00,train,partial,1,1,1,1,1
1,002100,scene0416_01,val,partial,1,1,1,1,1
1,001800,scene0416_01,val,partial,1,1,1,1,1
1,002000,scene0435_00,test,partial,1,1,1,1,1
1,002600,scene0435_00,test,partial,1,1,1,1,1
1,000300,scene0580_00,test,partial,1,1,1,1,1
1,000500,scene0200_00,train,partial,1,1,1,1,1
1,000400,scene0200_00,train,partial,1,1,1,1,1
1,000700,scene0200_00,train,partial,1,1,1,1,1
1,001000,scene0200_00,train,partial,1,1,1,1,1
1,001282,scene0553_01,test,partial,1,1,1,1,1
1,000982,scene0553_01,test,partial,1,1,1,1,1
1,001071,scene0553_01,test,partial,1,1,1,1,1
1,001138,scene0553_01,test,partial,1,1,1,1,1
1,000975,scene0553_01,test,partial,1,1,1,1,1
1,000961,scene0553_01,test,partial,1,1,1,1,1
1,001106,scene0553_01,test,whole,1,1,1,1,1
1,001321,scene0553_01,test,partial,1,1,1,1,1
1,000991,scene0553_01,test,partial,1,1,1,1,1
1,000900,scene0553_01,test,partial,1,1,1,1,1
1,001294,scene0553_01,test,partial,1,1,1,1,1
1,001062,scene0553_01,test,partial,1,1,1,1,1
1,001300,scene0553_01,test,partial,1,1,1,1,1
1,001126,scene0553_01,test,partial,1,1,1,1,1
1,000968,scene0553_01,test,partial,1,1,1,1,1
1,001311,scene0553_01,test,partial,1,1,1,1,1
1,001039,scene0553_01,test,partial,1,1,1,1,1
1,001100,scene0553_01,test,whole,1,1,1,1,1
1,001046,scene0553_01,test,partial,1,1,1,1,1
1,001055,scene0553_01,test,partial,1,1,1,1,1
1,001145,scene0553_01,test,partial,1,1,1,1,1
1,001277,scene0553_01,test,partial,1,1,1,1,1
1,001000,scene0553_01,test,partial,1,1,1,1,1
1,001082,scene0553_01,test,partial,1,1,1,1,1
1,001287,scene0553_01,test,partial,1,1,1,1,1
1,001117,scene0553_01,test,partial,1,1,1,1,1
1,001032,scene0553_01,test,partial,1,1,1,1,1
1,001131,scene0553_01,test,partial,1,1,1,1,1
1,001091,scene0553_01,test,whole,1,1,1,1,1
1,001025,scene0553_01,test,partial,1,1,1,1,1
1,001316,scene0553_01,test,partial,1,1,1,1,1
1,001150,scene0553_01,test,partial,1,1,1,1,1
1,001700,scene0207_02,test,partial,1,1,1,1,1
1,001600,scene0207_02,test,partial,1,1,1,1,1
1,000300,scene0346_01,train,partial,1,1,1,1,1
1,003100,scene0548_01,val,partial,1,1,1,1,1
1,000800,scene0332_02,train,partial,1,1,1,1,1
1,000642,scene0581_01,train,partial,1,1,1,1,1
1,000589,scene0581_01,train,partial,1,1,1,1,1
1,000617,scene0581_01,train,partial,1,1,1,1,1
1,000000,scene0581_01,train,partial,1,1,1,1,1
1,000635,scene0581_01,train,partial,1,1,1,1,1
1,000800,scene0581_01,train,partial,1,1,1,1,1
1,001500,scene0581_01,train,partial,1,1,1,1,1
1,000600,scene0581_01,train,partial,1,1,1,1,1
1,000594,scene0581_01,train,partial,1,1,1,1,1
1,000647,scene0581_01,train,partial,1,1,1,1,1
1,000577,scene0581_01,train,partial,1,1,1,1,1
1,000628,scene0581_01,train,partial,1,1,1,1,1
1,000606,scene0581_01,train,partial,1,1,1,1,1
1,000700,scene0581_01,train,partial,1,1,1,1,1
1,000599,scene0581_01,train,partial,1,1,1,1,1
1,000582,scene0581_01,train,partial,1,1,1,1,1
1,000300,scene0280_02,train,partial,1,1,1,1,1
1,000115,scene0009_00,train,partial,1,1,1,1,1
1,000865,scene0009_00,train,partial,1,1,1,1,1
1,000000,scene0009_00,train,partial,1,1,1,1,1
1,000138,scene0009_00,train,partial,1,1,1,1,1
2,000138,scene0009_00,train,partial,1,1,1,1,1
1,000928,scene0009_00,train,partial,1,1,1,1,1
1,000300,scene0009_00,train,partial,1,1,1,1,1
1,000064,scene0009_00,train,partial,1,1,1,1,1
1,000121,scene0009_00,train,partial,1,1,1,1,1
1,000048,scene0009_00,train,partial,1,1,1,1,1
1,000021,scene0009_00,train,partial,1,1,1,1,1
1,000910,scene0009_00,train,partial,1,1,1,1,1
1,000107,scene0009_00,train,partial,1,1,1,1,1
1,000855,scene0009_00,train,partial,1,1,1,1,1
1,000874,scene0009_00,train,partial,1,1,1,1,1
2,000874,scene0009_00,train,partial,1,1,1,1,1
1,000301,scene0009_00,train,partial,1,1,1,1,1
1,000150,scene0009_00,train,partial,1,1,1,1,1
2,000150,scene0009_00,train,partial,1,1,1,1,1
1,000070,scene0009_00,train,partial,1,1,1,1,1
1,000098,scene0009_00,train,partial,1,1,1,1,1
1,000080,scene0009_00,train,partial,1,1,1,1,1
1,000933,scene0009_00,train,partial,1,1,1,1,1
1,000280,scene0009_00,train,partial,1,1,1,1,1
1,000915,scene0009_00,train,partial,1,1,1,1,1
1,000938,scene0009_00,train,partial,1,1,1,1,1
1,000086,scene0009_00,train,partial,1,1,1,1,1
1,000947,scene0009_00,train,partial,1,1,1,1,1
1,000883,scene0009_00,train,partial,1,1,1,1,1
1,000061,scene0009_00,train,partial,1,1,1,1,1
1,000892,scene0009_00,train,partial,1,1,1,1,1
1,000100,scene0009_00,train,partial,1,1,1,1,1
1,000870,scene0009_00,train,partial,1,1,1,1,1
2,000870,scene0009_00,train,partial,1,1,1,1,1
1,000076,scene0009_00,train,partial,1,1,1,1,1
1,000566,scene0254_00,train,partial,1,1,1,1,1
2,000566,scene0254_00,train,partial,1,1,1,1,1
1,000480,scene0254_00,train,partial,1,1,1,1,1
2,000480,scene0254_00,train,partial,1,1,1,1,1
1,000473,scene0254_00,train,partial,1,1,1,1,1
1,000800,scene0254_00,train,partial,1,1,1,1,1
1,000494,scene0254_00,train,partial,1,1,1,1,1
2,000494,scene0254_00,train,partial,1,1,1,1,1
1,000500,scene0254_00,train,partial,1,1,1,1,1
2,000500,scene0254_00,train,partial,1,1,1,1,1
1,000525,scene0254_00,train,partial,1,1,1,1,1
2,000525,scene0254_00,train,partial,1,1,1,1,1
1,000537,scene0254_00,train,partial,1,1,1,1,1
2,000537,scene0254_00,train,partial,1,1,1,1,1
1,000459,scene0254_00,train,partial,1,1,1,1,1
1,000600,scene0254_00,train,partial,1,1,1,1,1
1,000485,scene0254_00,train,partial,1,1,1,1,1
2,000485,scene0254_00,train,partial,1,1,1,1,1
1,000505,scene0254_00,train,partial,1,1,1,1,1
2,000505,scene0254_00,train,partial,1,1,1,1,1
1,000512,scene0254_00,train,partial,1,1,1,1,1
2,000512,scene0254_00,train,partial,1,1,1,1,1
1,000542,scene0254_00,train,partial,1,1,1,1,1
2,000542,scene0254_00,train,partial,1,1,1,1,1
1,000594,scene0254_00,train,partial,1,1,1,1,1
1,000585,scene0254_00,train,partial,1,1,1,1,1
1,000557,scene0254_00,train,partial,1,1,1,1,1
2,000557,scene0254_00,train,partial,1,1,1,1,1
1,000532,scene0254_00,train,partial,1,1,1,1,1
2,000532,scene0254_00,train,partial,1,1,1,1,1
1,000700,scene0254_00,train,partial,0,0,0,1,1
2,000700,scene0254_00,train,partial,0,0,0,1,1
1,000614,scene0254_00,train,partial,1,1,1,1,1
1,000466,scene0254_00,train,partial,1,1,1,1,1
1,000603,scene0254_00,train,partial,1,1,1,1,1
1,000547,scene0254_00,train,partial,1,1,1,1,1
2,000547,scene0254_00,train,partial,1,1,1,1,1
1,000000,scene0101_05,train,partial,1,1,1,1,1
1,000100,scene0101_05,train,partial,1,1,1,1,1
1,000500,scene0573_01,train,partial,1,1,1,1,1
1,000900,scene0051_01,train,partial,1,1,1,1,1
1,001500,scene0051_01,train,partial,1,1,1,1,1
1,000400,scene0051_01,train,partial,1,1,1,1,1
1,001600,scene0051_01,train,partial,1,1,1,1,1
1,000100,scene0051_01,train,partial,1,1,1,1,1
1,001700,scene0416_00,val,partial,1,1,1,1,1
1,000100,scene0086_02,test,partial,1,1,1,1,1
1,000200,scene0112_00,val,partial,1,1,1,1,1
1,000115,scene0546_00,train,partial,1,1,1,1,1
1,000072,scene0546_00,train,whole,1,1,1,1,1
2,000072,scene0546_00,train,partial,1,1,1,1,1
1,000000,scene0546_00,train,partial,1,1,1,1,1
1,000095,scene0546_00,train,partial,1,1,1,1,1
1,000067,scene0546_00,train,whole,0,0,0,1,1
2,000067,scene0546_00,train,partial,0,0,0,1,1
1,000082,scene0546_00,train,partial,1,1,1,1,1
1,000200,scene0546_00,train,partial,1,1,1,1,1
1,000077,scene0546_00,train,partial,1,1,1,1,1
2,000077,scene0546_00,train,partial,1,1,1,1,1
1,000058,scene0546_00,train,whole,1,1,1,1,1
2,000058,scene0546_00,train,partial,1,1,1,1,1
1,000085,scene0546_00,train,partial,1,1,1,1,1
1,000105,scene0546_00,train,partial,1,1,1,1,1
1,000110,scene0546_00,train,partial,1,1,1,1,1
1,000050,scene0546_00,train,partial,0,0,0,1,1
2,000050,scene0546_00,train,whole,0,0,0,1,1
1,000090,scene0546_00,train,partial,1,1,1,1,1
1,000100,scene0546_00,train,partial,1,1,1,1,1
1,000605,scene0067_00,train,partial,1,1,1,1,1
1,000559,scene0067_00,train,partial,1,1,1,1,1
1,000630,scene0067_00,train,partial,1,1,1,1,1
1,000588,scene0067_00,train,partial,1,1,1,1,1
1,000636,scene0067_00,train,partial,1,1,1,1,1
1,000600,scene0067_00,train,partial,1,1,1,1,1
1,000598,scene0067_00,train,partial,1,1,1,1,1
1,000619,scene0067_00,train,partial,1,1,1,1,1
1,000627,scene0067_00,train,partial,1,1,1,1,1
1,000556,scene0067_00,train,partial,1,1,1,1,1
1,000591,scene0067_00,train,partial,1,1,1,1,1
1,000622,scene0067_00,train,partial,1,1,1,1,1
1,000550,scene0067_00,train,partial,1,1,1,1,1
1,000612,scene0067_00,train,partial,1,1,1,1,1
1,000637,scene0067_00,train,partial,1,1,1,1,1
1,001800,scene0642_03,val,partial,1,1,1,1,1
1,001500,scene0276_01,train,partial,1,1,1,1,1
1,000035,scene0080_02,train,partial,1,1,1,1,1
1,000028,scene0080_02,train,partial,1,1,1,1,1
1,000000,scene0080_02,train,partial,1,1,1,1,1
1,000049,scene0080_02,train,partial,1,1,1,1,1
1,000800,scene0080_02,train,partial,1,1,1,1,1
1,000021,scene0080_02,train,partial,1,1,1,1,1
1,000010,scene0080_02,train,partial,1,1,1,1,1
1,000040,scene0080_02,train,partial,1,1,1,1,1
1,000700,scene0221_00,test,partial,1,1,1,1,1
1,000100,scene0221_00,test,partial,1,1,1,1,1
1,000800,scene0214_00,train,partial,1,1,1,1,1
1,000500,scene0214_00,train,partial,1,1,1,1,1
1,000400,scene0214_00,train,partial,1,1,1,1,1
1,000200,scene0100_02,test,partial,1,1,1,1,1
1,001100,scene0600_00,train,partial,0,0,0,1,1
1,001000,scene0600_00,train,partial,1,1,1,1,1
1,000200,scene0679_00,train,partial,1,1,1,1,1
1,000000,scene0510_00,train,partial,1,1,1,1,1
1,000493,scene0510_00,train,partial,1,1,1,1,1
1,000500,scene0510_00,train,partial,1,1,1,1,1
1,000400,scene0510_00,train,partial,1,1,1,1,1
1,000507,scene0510_00,train,partial,1,1,1,1,1
1,000185,scene0510_00,train,partial,1,1,1,1,1
1,000600,scene0510_00,train,partial,1,1,1,1,1
1,000512,scene0510_00,train,partial,1,1,1,1,1
1,000479,scene0510_00,train,partial,1,1,1,1,1
1,000465,scene0510_00,train,partial,1,1,1,1,1
1,000206,scene0510_00,train,partial,1,1,1,1,1
1,000450,scene0510_00,train,partial,1,1,1,1,1
1,000200,scene0510_00,train,partial,1,1,1,1,1
1,000533,scene0510_00,train,partial,1,1,1,1,1
1,000190,scene0510_00,train,partial,1,1,1,1,1
1,000216,scene0510_00,train,partial,0,0,0,1,1
2,000216,scene0510_00,train,partial,0,0,0,1,1
1,000517,scene0510_00,train,partial,1,1,1,1,1
1,000472,scene0510_00,train,partial,1,1,1,1,1
1,000498,scene0510_00,train,partial,1,1,1,1,1
1,000549,scene0510_00,train,partial,1,1,1,1,1
1,000486,scene0510_00,train,partial,1,1,1,1,1
1,000540,scene0510_00,train,partial,1,1,1,1,1
1,000526,scene0510_00,train,partial,1,1,1,1,1
1,000454,scene0510_00,train,partial,1,1,1,1,1
1,000221,scene0510_00,train,partial,0,0,0,1,1
2,000221,scene0510_00,train,partial,0,0,0,1,1
1,000197,scene0510_00,train,partial,1,1,1,1,1
1,000211,scene0510_00,train,partial,1,1,1,1,1
1,001050,scene0042_00,train,partial,1,1,1,1,1
1,000028,scene0042_00,train,partial,1,1,1,1,1
1,001089,scene0042_00,train,partial,1,1,1,1,1
1,000000,scene0042_00,train,partial,1,1,1,1,1
1,001062,scene0042_00,train,partial,1,1,1,1,1
1,000042,scene0042_00,train,partial,1,1,1,1,1
1,000014,scene0042_00,train,partial,1,1,1,1,1
1,000037,scene0042_00,train,partial,1,1,1,1,1
1,000200,scene0042_00,train,partial,1,1,1,1,1
1,000023,scene0042_00,train,partial,1,1,1,1,1
1,001073,scene0042_00,train,partial,1,1,1,1,1
1,001100,scene0042_00,train,partial,1,1,1,1,1
1,000050,scene0042_00,train,partial,1,1,1,1,1
1,001098,scene0042_00,train,partial,1,1,1,1,1
1,001000,scene0042_00,train,partial,1,1,1,1,1
1,001082,scene0042_00,train,partial,1,1,1,1,1
1,001600,scene0629_01,test,partial,1,1,1,1,1
1,001300,scene0539_00,val,partial,1,1,1,1,1
1,001100,scene0539_00,val,partial,1,1,1,1,1
1,001400,scene0539_00,val,partial,1,1,1,1,1
1,000000,scene0693_01,test,partial,1,1,1,1,1
1,001500,scene0693_01,test,partial,1,1,1,1,1
1,001700,scene0693_01,test,partial,1,1,1,1,1
1,000200,scene0693_01,test,partial,1,1,1,1,1
1,001400,scene0693_01,test,partial,1,1,1,1,1
1,000000,scene0112_02,val,partial,1,1,1,1,1
1,000600,scene0441_00,test,partial,1,1,1,1,1
1,001050,scene0396_01,train,partial,1,1,1,1,1
1,001114,scene0396_01,train,partial,1,1,1,1,1
1,001056,scene0396_01,train,partial,1,1,1,1,1
1,001092,scene0396_01,train,whole,1,1,1,1,1
1,001085,scene0396_01,train,whole,1,1,1,1,1
1,001073,scene0396_01,train,partial,1,1,1,1,1
1,001100,scene0396_01,train,partial,1,1,1,1,1
1,001107,scene0396_01,train,partial,1,1,1,1,1
1,001119,scene0396_01,train,partial,1,1,1,1,1
1,001063,scene0396_01,train,partial,1,1,1,1,1
1,001102,scene0396_01,train,partial,1,1,1,1,1
1,001097,scene0396_01,train,partial,1,1,1,1,1
1,001068,scene0396_01,train,partial,1,1,1,1,1
1,001080,scene0396_01,train,whole,1,1,1,1,1
1,001500,scene0296_01,train,partial,1,1,1,1,1
1,000618,scene0268_01,train,partial,1,1,1,1,1
1,000500,scene0268_01,train,partial,1,1,1,1,1
1,000573,scene0268_01,train,partial,1,1,1,1,1
1,000600,scene0268_01,train,partial,1,1,1,1,1
1,000623,scene0268_01,train,partial,1,1,1,1,1
1,000602,scene0268_01,train,partial,1,1,1,1,1
1,000613,scene0268_01,train,partial,1,1,1,1,1
1,000584,scene0268_01,train,partial,1,1,1,1,1
1,000593,scene0268_01,train,partial,1,1,1,1,1
1,000564,scene0268_01,train,partial,1,1,1,1,1
1,000550,scene0268_01,train,partial,1,1,1,1,1
1,000640,scene0268_01,train,partial,1,1,1,1,1
1,000000,scene0485_00,train,partial,1,1,1,1,1
1,000600,scene0688_00,train,partial,1,1,1,1,1
1,000300,scene0116_01,train,partial,1,1,1,1,1
1,001000,scene0415_00,train,partial,1,1,1,1,1
1,006000,scene0054_00,val,partial,1,1,1,1,1
1,003000,scene0054_00,val,partial,1,1,1,1,1
2,003000,scene0054_00,val,partial,1,1,1,1,1
1,002800,scene0054_00,val,partial,0,0,0,1,1
2,002800,scene0054_00,val,partial,0,0,0,1,1
1,000000,scene0067_02,train,partial,1,1,1,1,1
1,000032,scene0067_02,train,partial,1,1,1,1,1
1,000042,scene0067_02,train,partial,1,1,1,1,1
1,000037,scene0067_02,train,partial,1,1,1,1,1
1,000023,scene0067_02,train,partial,1,1,1,1,1
1,000016,scene0067_02,train,partial,1,1,1,1,1
1,000050,scene0067_02,train,partial,1,1,1,1,1
1,000047,scene0067_02,train,partial,1,1,1,1,1
1,000001,scene0067_02,train,partial,1,1,1,1,1
1,000000,scene0706_00,val,partial,1,1,1,1,1
2,000000,scene0706_00,val,partial,1,1,1,1,1
1,000300,scene0706_00,val,partial,1,1,1,1,1
2,000300,scene0706_00,val,partial,1,1,1,1,1
1,000400,scene0706_00,val,partial,1,1,1,1,1
2,000400,scene0706_00,val,whole,1,1,1,1,1
1,001300,scene0706_00,val,partial,1,1,1,1,1
2,001300,scene0706_00,val,partial,1,1,1,1,1
1,000100,scene0706_00,val,partial,1,1,1,1,1
2,000100,scene0706_00,val,whole,1,1,1,1,1
1,001200,scene0279_01,train,partial,0,0,0,1,1
2,001200,scene0279_01,train,partial,0,0,0,1,1
1,001100,scene0279_01,train,partial,0,0,0,1,1
1,001800,scene0416_03,val,partial,1,1,1,1,1
1,001285,scene0413_00,train,partial,1,1,1,1,1
1,001273,scene0413_00,train,partial,1,1,1,1,1
1,000000,scene0413_00,train,partial,1,1,1,1,1
1,001335,scene0413_00,train,partial,1,1,1,1,1
1,001305,scene0413_00,train,partial,1,1,1,1,1
1,001280,scene0413_00,train,partial,1,1,1,1,1
1,001300,scene0413_00,train,partial,1,1,1,1,1
1,001340,scene0413_00,train,partial,1,1,1,1,1
1,001250,scene0413_00,train,partial,1,1,1,1,1
1,001298,scene0413_00,train,partial,1,1,1,1,1
1,001100,scene0413_00,train,partial,1,1,1,1,1
1,001400,scene0413_00,train,partial,1,1,1,1,1
1,001260,scene0413_00,train,partial,1,1,1,1,1
1,001345,scene0413_00,train,partial,1,1,1,1,1
1,001316,scene0413_00,train,partial,1,1,1,1,1
1,000100,scene0413_00,train,partial,1,1,1,1,1
1,000100,scene0229_01,train,partial,1,1,1,1,1
2,000100,scene0229_01,train,partial,1,1,1,1,1
1,000000,scene0035_01,train,partial,1,1,1,1,1
1,002500,scene0261_00,train,partial,1,1,1,1,1
1,002700,scene0261_00,train,partial,1,1,1,1,1
1,003600,scene0261_00,train,partial,1,1,1,1,1
1,004300,scene0261_00,train,partial,1,1,1,1,1
1,003000,scene0261_00,train,partial,1,1,1,1,1
1,002800,scene0261_00,train,partial,1,1,1,1,1
1,000600,scene0100_01,test,partial,1,1,1,1,1
1,000000,scene0375_02,train,partial,1,1,1,1,1
1,000400,scene0375_02,train,partial,1,1,1,1,1
1,000100,scene0375_02,train,partial,1,1,1,1,1
1,000860,scene0119_00,train,partial,1,1,1,1,1
1,000072,scene0119_00,train,partial,1,1,1,1,1
1,000880,scene0119_00,train,partial,1,1,1,1,1
1,000853,scene0119_00,train,partial,1,1,1,1,1
1,000053,scene0119_00,train,partial,1,1,1,1,1
1,000900,scene0119_00,train,partial,1,1,1,1,1
1,000873,scene0119_00,train,partial,1,1,1,1,1
1,000901,scene0119_00,train,partial,1,1,1,1,1
1,000060,scene0119_00,train,partial,1,1,1,1,1
1,000101,scene0119_00,train,partial,1,1,1,1,1
1,000082,scene0119_00,train,partial,1,1,1,1,1
1,000894,scene0119_00,train,partial,1,1,1,1,1
1,000091,scene0119_00,train,partial,1,1,1,1,1
1,000108,scene0119_00,train,partial,1,1,1,1,1
1,000077,scene0119_00,train,partial,1,1,1,1,1
1,000915,scene0119_00,train,partial,1,1,1,1,1
1,000094,scene0119_00,train,partial,1,1,1,1,1
1,000908,scene0119_00,train,partial,1,1,1,1,1
1,000065,scene0119_00,train,partial,1,1,1,1,1
1,000887,scene0119_00,train,partial,1,1,1,1,1
1,000100,scene0119_00,train,partial,1,1,1,1,1
1,000589,scene0232_02,train,partial,1,1,1,1,1
1,000457,scene0232_02,train,partial,1,1,1,1,1
1,000238,scene0232_02,train,partial,1,1,1,1,1
1,000215,scene0232_02,train,partial,1,1,1,1,1
1,001860,scene0232_02,train,partial,1,1,1,1,1
1,000392,scene0232_02,train,partial,1,1,1,1,1
1,000416,scene0232_02,train,partial,1,1,1,1,1
1,000000,scene0232_02,train,partial,1,1,1,1,1
1,000247,scene0232_02,train,partial,1,1,1,1,1
1,000630,scene0232_02,train,partial,1,1,1,1,1
1,000438,scene0232_02,train,partial,1,1,1,1,1
1,000548,scene0232_02,train,partial,1,1,1,1,1
1,000229,scene0232_02,train,partial,1,1,1,1,1
1,000300,scene0232_02,train,partial,1,1,1,1,1
1,000500,scene0232_02,train,partial,1,1,1,1,1
1,000220,scene0232_02,train,partial,1,1,1,1,1
1,001914,scene0232_02,train,partial,1,1,1,1,1
1,000400,scene0232_02,train,partial,1,1,1,1,1
1,001921,scene0232_02,train,partial,1,1,1,1,1
1,000529,scene0232_02,train,partial,1,1,1,1,1
1,000600,scene0232_02,train,partial,1,1,1,1,1
1,000505,scene0232_02,train,partial,1,1,1,1,1
1,000543,scene0232_02,train,partial,1,1,1,1,1
1,000578,scene0232_02,train,partial,1,1,1,1,1
1,000621,scene0232_02,train,partial,1,1,1,1,1
1,001900,scene0232_02,train,partial,1,1,1,1,1
1,000200,scene0232_02,train,partial,1,1,1,1,1
1,000557,scene0232_02,train,partial,1,1,1,1,1
1,000602,scene0232_02,train,partial,1,1,1,1,1
1,000401,scene0232_02,train,partial,1,1,1,1,1
1,000427,scene0232_02,train,partial,1,1,1,1,1
1,000477,scene0232_02,train,partial,1,1,1,1,1
1,000381,scene0232_02,train,partial,1,1,1,1,1
1,000571,scene0232_02,train,partial,1,1,1,1,1
1,000538,scene0232_02,train,partial,1,1,1,1,1
1,000564,scene0232_02,train,partial,1,1,1,1,1
1,001866,scene0232_02,train,partial,1,1,1,1,1
1,000189,scene0232_02,train,partial,1,1,1,1,1
1,000001,scene0232_02,train,partial,1,1,1,1,1
1,000516,scene0232_02,train,partial,1,1,1,1,1
1,000466,scene0232_02,train,partial,1,1,1,1,1
1,001889,scene0232_02,train,partial,1,1,1,1,1
1,001896,scene0232_02,train,partial,1,1,1,1,1
1,001882,scene0232_02,train,partial,1,1,1,1,1
1,001875,scene0232_02,train,partial,1,1,1,1,1
1,000482,scene0232_02,train,partial,1,1,1,1,1
1,000637,scene0232_02,train,partial,1,1,1,1,1
1,001907,scene0232_02,train,partial,1,1,1,1,1
1,000900,scene0547_00,train,partial,1,1,1,1,1
2,000900,scene0547_00,train,partial,1,1,1,1,1
3,000900,scene0547_00,train,partial,1,1,1,1,1
1,001900,scene0547_00,train,partial,1,1,1,1,1
2,001900,scene0547_00,train,partial,1,1,1,1,1
1,000300,scene0165_02,train,partial,1,1,1,1,1
